angles,magnitudes,activity
0,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00.698965,0.2352070.0961538,0.5769232.34355,-1.021041.14312,1.456730,07.75,9.346150.341346,0.9955620.251717,0.5451290.251717,0.708810.012665,0.007660820.137467,0.359753-0.415526,-0.2399130.71444,0.2439160.0930233,0.5348842.36495,-0.7156921.13629,1.433750,07.76744,9.325580.31801,1.010280.241211,0.5216130.241211,0.6818510.0127443,0.007961310.134396,0.347497-0.40686,-0.2830940.763168,0.3456360,0.2352940.999942,0.7187281.11842,1.41830,07.72549,9.333330.473664,1.437910.173687,0.4961530.173687,0.5901730.0153809,0.0120408-4.34882e-06,0.189815-0.999889,-0.5620150.7184,0.24160.08,0.52-2.26069,2.187421.0736,1.320,07.76,9.360.3424,0.99040.239098,0.5476120.239098,0.7016490.0130809,0.007843360.121059,0.347195-0.725517,-0.2842780.253627,0.2704320.432203,0.1694921.08383,-0.706762.16222,1.501490,04.33051,12.05934.49246,1.843940.637569,0.6244520.65701,0.6364120.0105623,0.0109820.256851,0.19763-0.593069,-0.6070440.225372,0.2686780.513636,0.1772731.10441,-0.9036532.13163,1.489480,04.28636,12.07734.39527,1.825850.662706,0.6275310.701422,0.6353640.00923998,0.01082310.309113,0.202908-0.503569,-0.6139390.273431,0.3430330.174672,0.03493450.989454,0.8098622.24433,1.505330,04.34061,12.05244.89708,2.023450.594073,0.5161510.62546,0.5214040.0119699,0.01432730.183073,0.0657857-0.657595,-0.861180.232686,0.2713640.477273,0.1727270.617817,2.290172.24884,1.47560,04.31364,12.05454.41527,1.806120.65434,0.6235960.70282,0.6428950.00969452,0.01091550.291424,0.199847-0.484098,-0.5898250.644612,10.0434783,01.76659,01.17013,10,09.6087,100.586011,00.274622,-4.34882e-060.274622,-4.34882e-060.0140812,0.01538090.0776627,-4.34882e-06-0.685851,-00.572876,10.101562,01.76613,01.18353,10,09.57031,100.573181,00.32812,-4.34882e-060.351943,-4.34882e-060.0125294,0.01538090.142658,-4.34882e-06-0.423379,-00.595393,10.0633803,00.816383,01.17262,10,09.55634,100.627108,00.307786,-4.34882e-060.326861,-4.34882e-060.0135258,0.01538090.102558,-4.34882e-06-0.577765,-00.621881,10.0634328,0-0.192799,01.14703,10,09.60075,100.575671,00.29391,-4.34882e-060.306743,-4.34882e-060.0135243,0.01538090.10262,-4.34882e-06-0.630161,-0,running
0,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00.413234,0.5737850.363636,0.2996631.06483,0.5548831.83062,1.514390,08.85522,10.42762.8915,1.611760.552482,0.4206950.639297,0.4599060.0103335,0.01205140.265113,0.191551-0.418859,-0.5800510.365965,0.5737890.498221,0.3096091.06678,0.4176521.85234,1.519450,08.83986,10.43772.78218,1.598430.5817,0.4100980.694695,0.461180.00908463,0.01187280.320129,0.203627-0.298604,-0.571750.40988,0.5954160.222973,0.05405410.929209,0.8773511.81153,1.468360,08.86487,10.38512.96147,1.811130.545717,0.4023080.613901,0.4177990.0110452,0.0137830.219017,0.0913162-0.498747,-0.7310980.374151,0.5802780.432624,0.2588650.491221,0.88491.79458,1.431420,08.86525,10.39362.77617,1.607480.577744,0.4207770.681028,0.4512660.00920505,0.01235150.305113,0.174441-0.354063,-0.6673380.554703,0.7809641.10368,0.120401-0.0839772,-0.5174421.4844,1.059510,07.44482,10.12040.79545,0.1059050.271614,0.1596920.356141,0.1958510.00901068,0.01207130.271614,0.159692-0.0543123,-0.01790260.576145,0.7977741.03203,0.110320.252577,-1.255421.49994,1.059950,07.48043,10.11030.762072,0.09814970.26458,0.1507720.342769,0.1833510.00926154,0.01231370.26458,0.150772-0.0573514,-0.02540820.757289,0.8792670.1,0.02333331.12215,-0.06011971.46377,1.053460,07.51333,10.10331.59649,0.1726560.213349,0.12060.213349,0.1266590.0144666,0.01466870.0654062,0.0480862-0.694435,-0.5305460.581309,0.8042351.01418,0.1063830.147316,-0.590171.47826,1.053520,07.48936,10.10640.753433,0.09506560.262463,0.1471670.339848,0.1790850.00932962,0.01241010.262463,0.147167-0.0514619,-0.01590950.65569,0.4021930.0391304,0.1217390.771136,0.2628121.152,1.247710,09.62174,8.869570.57431,0.8612480.266181,0.4210.277851,0.4554540.0142059,0.01203960.0717241,0.160843-0.685219,-0.4672080.655727,0.3860460.0651163,0.1395352.01735,0.326011.16,1.248440,09.65581,8.893020.504792,0.8490210.275673,0.4316240.282946,0.4724030.0134785,0.01162880.104578,0.175498-0.54333,-0.4171390.671861,0.3983920.0614035,0.1184212.00304,0.8234291.15303,1.248440,09.67544,8.925440.482379,0.876020.26544,0.421980.272297,0.4575880.0135798,0.01211840.100232,0.157973-0.546355,-0.4740130.64841,0.3661060.081448,0.1719462.13498,1.297891.15946,1.242990,09.66516,8.877830.476116,0.8131280.282628,0.4446510.294963,0.4937910.0130429,0.01093150.122589,0.199314-0.462581,-0.348122,running
0.364967,0.6387620.562771,0.1991341.03206,-0.4745961.80951,1.278890,07.48918,10.41562.31049,0.8402770.624449,0.3328940.696343,0.3737740.00993564,0.01219560.282697,0.181411-0.53529,-0.4087710.382081,0.6395080.53211,0.2064221.32029,-0.2244191.71602,1.265990,07.48624,10.39912.13972,0.8177970.590464,0.329440.683871,0.3787950.00983235,0.0119070.295343,0.191137-0.536403,-0.3508440.416181,0.6506240.186957,0.1173911.12335,1.179871.63433,1.241660,07.45652,10.40432.51767,0.8930250.569627,0.3198640.625214,0.3558290.0118902,0.01276570.186346,0.145154-0.679979,-0.5039050.370087,0.645650.534562,0.244240.230615,2.459231.5211,1.217890,07.49309,10.39172.13935,0.7728340.607777,0.3242380.69162,0.3631320.00920704,0.01187950.305899,0.199794-0.60395,-0.5794831,10,00,01,10,010,100,0-4.34882e-06,-4.34882e-06-4.34882e-06,-4.34882e-060.0153809,0.0153809-4.34882e-06,-4.34882e-06-0,-01,10,00,01,10,010,100,0-4.34882e-06,-4.34882e-06-4.34882e-06,-4.34882e-060.0153809,0.0153809-4.34882e-06,-4.34882e-06-0,-01,10,00,01,10,010,100,0-4.34882e-06,-4.34882e-06-4.34882e-06,-4.34882e-060.0153809,0.0153809-4.34882e-06,-4.34882e-06-0,-01,10,00,01,10,010,100,0-4.34882e-06,-4.34882e-06-4.34882e-06,-4.34882e-060.0153809,0.0153809-4.34882e-06,-4.34882e-06-0,-00.255094,0.4624290.454268,0.1250.65991,0.8267521.55584,1.281590,06.6128,10.74091.72508,1.002970.588739,0.4149170.731049,0.4583040.00923711,0.01260420.304798,0.152009-0.348237,-0.5612530.256124,0.4624480.472492,0.1326860.560231,1.512761.55194,1.258730,06.62783,10.73461.70939,0.9651760.583155,0.4075160.732778,0.453470.00929653,0.01245130.304591,0.158529-0.341538,-0.581990.324956,0.4951010.138554,0.07228920.802761,1.683031.53455,1.242520,06.68072,10.68672.02457,0.9741620.550193,0.3944560.600033,0.4104560.0124743,0.01328510.159564,0.1127-0.629618,-0.6842540.244699,0.4524370.49359,0.1602560.41342,1.286341.52456,1.257390,06.64103,10.71791.6596,0.9268570.598589,0.4162610.748925,0.4637710.00872887,0.01199470.323418,0.178686-0.301751,-0.5312760.473215,0.4033720.2,0.5548390.609462,-0.1305921.18173,1.479330,010.4839,13.20.533611,1.463230.37972,0.509570.439877,0.5930370.0103809,0.008203440.217313,0.344117-0.170602,-0.2287320.513886,0.3784950.171233,0.643836-0.918624,-0.6493511.1892,1.448490,010.4452,13.20550.52097,1.327640.360192,0.517730.406805,0.6215610.0109461,0.007434950.198827,0.372891-0.227516,-0.1564860.496451,0.4855440.190789,0.144737-0.896935,0.2713751.19075,1.469530,010.4539,13.21050.511037,1.837260.36767,0.4432270.421042,0.4835350.0105562,0.01193850.211652,0.17481-0.186816,-0.566260.469232,0.4151230.229167,0.465278-1.32084,0.4787821.19748,1.519630,010.4653,13.17360.484905,1.615690.377081,0.5047010.440427,0.5821530.00986057,0.009007580.233758,0.312579-0.134157,-0.278267,running
1,10,00,01,10,08,100,0-4.34882e-06,-4.34882e-06-4.34882e-06,-4.34882e-060.0153809,0.0153809-4.34882e-06,-4.34882e-06-0,-01,10,00,01,10,08,100,0-4.34882e-06,-4.34882e-06-4.34882e-06,-4.34882e-060.0153809,0.0153809-4.34882e-06,-4.34882e-06-0,-01,10,00,01,10,08,100,0-4.34882e-06,-4.34882e-06-4.34882e-06,-4.34882e-060.0153809,0.0153809-4.34882e-06,-4.34882e-06-0,-01,10,00,01,10,08,100,0-4.34882e-06,-4.34882e-06-4.34882e-06,-4.34882e-060.0153809,0.0153809-4.34882e-06,-4.34882e-06-0,-00.578995,0.6432770.106383,0.08510640.299805,4.056621.48619,1.111360,09.17021,10.34042.22635,0.4798550.371661,0.2869650.371661,0.2869650.0124101,0.01294760.147167,0.1264-0.824103,-0.6979080.578947,0.5789470.105263,0.1052630.435633,4.166411.55956,1.132960,09.05263,10.42112.57618,0.5595570.327203,0.3272030.327203,0.3272030.0124376,0.01243760.14613,0.14613-0.943244,-0.6764730.600115,0.6759550,00.999975,0.999951.65498,1.162020,09.08475,10.40682.61994,0.648090.301458,0.2193390.301458,0.2193390.0153809,0.0153809-4.34882e-06,-4.34882e-06-0.999713,-0.9999570.614727,0.6541750.102564,0.07692311.35167,-1.358811.65615,1.163050,09.23077,10.33332.17752,0.4786330.328487,0.2792970.328487,0.2792970.0125045,0.01316190.143604,0.117767-0.898351,-0.5272090.352541,0.3981750.179272,0.1680670.824397,0.8262211.36694,1.338550,07.05882,11.37251.33267,1.286980.522449,0.5277820.586962,0.5782080.011445,0.01117430.197419,0.196815-0.518473,-0.4906620.312599,0.3520560.236152,0.3090380.34736,0.3462531.35291,1.325560,07.04082,11.38191.22865,1.198160.558965,0.5655790.634147,0.6628550.0101431,0.009175430.238935,0.275763-0.405504,-0.2822090.341408,0.3885810.192837,0.223140.370092,0.461021.36737,1.373120,07.06887,11.35811.29829,1.375880.536867,0.5502460.598315,0.6187040.0111343,0.01065980.208188,0.227087-0.534059,-0.4406480.349767,0.4111660.208696,0.1942030.274422,0.425311.37552,1.383330,07.02609,11.37681.26599,1.336270.52354,0.5249740.591698,0.5811140.0111795,0.01113960.212121,0.20856-0.535939,-0.4739540.280382,0.4913190.375,0.375-0.523788,-1.860511.24609,1.364150,010.8333,13.29170.597222,1.45660.465675,0.4474380.57755,0.5023350.00805664,0.0103760.287305,0.261399-0.044156,-0.4805560.26125,0.5450.525,0.475-1.40599,-6.746091.24937,1.17750,010.875,13.4750.459375,0.8993750.436235,0.3856080.591937,0.4307540.00758789,0.009111330.300478,0.31053-0.0191677,-0.6742130.280382,0.5711810.375,0.291667-0.523788,0.02740351.24609,1.364150,010.8333,13.41670.597222,1.284720.465675,0.3916380.57755,0.4638040.00805664,0.01087780.287305,0.236366-0.044156,-0.3305230.286389,0.474480.369565,0.391304-0.165697,1.950191.24244,1.503310,010.8043,13.30430.592155,1.385630.462442,0.4596320.57341,0.5374910.00810002,0.009059970.286071,0.300303-0.0411414,-0.255107,running
0.688676,0.738630.0692521,0.04986150.743983,1.242431.12986,1.102810,07.73684,10.24380.487535,0.3782510.263424,0.2220070.290016,0.2364730.0138145,0.01390040.0972265,0.0860282-0.642433,-0.5479820.685488,0.7246730.102041,0.07288630.0878823,2.177131.11827,1.091630,07.74636,10.23620.445869,0.3436490.260171,0.2333440.296791,0.2521090.0134057,0.01326920.120259,0.11336-0.63312,-0.4498380.691562,0.7568770.0526316,0.04155120.429406,1.705761.12623,1.094180,07.759,10.22990.493167,0.3654210.276164,0.2087740.288954,0.2192350.0138227,0.01413630.0895394,0.0750561-0.632652,-0.6228730.672796,0.740890.0813954,0.04941860.338606,1.141371.13626,1.102760,07.73837,10.24130.466435,0.3749240.280378,0.2204910.309315,0.2350270.0132685,0.01391280.118422,0.0854604-0.48758,-0.5434260.319704,0.2808860.345324,0.1726620.573961,-0.6088591.48973,1.451630,08.63309,10.50361.4697,1.789560.517323,0.6100450.624435,0.6212960.0111982,0.01091680.229186,0.199802-0.555578,-0.6263030.329349,0.2534910.307692,0.2307691.09243,-1.120381.49917,1.45710,08.66154,10.47691.47006,1.880240.516587,0.6411330.616123,0.6534030.0113258,0.009833520.222417,0.234599-0.556174,-0.6122840.350099,0.312270.153285,0.102191.34899,0.332291.48101,1.481010,08.64963,10.49641.68746,1.987210.51575,0.5696350.56534,0.5817380.0128384,0.01251380.150333,0.143251-0.692613,-0.7263680.313878,0.279350.395522,0.1492541.21402,1.49751.41836,1.509970,08.6791,10.44781.33732,1.948760.50973,0.6074710.636894,0.6383610.0107115,0.01141280.250136,0.183008-0.517107,-0.5860590.21314,0.3151810.413265,0.4183671.19786,1.254471.95398,1.922190,011.0663,12.73473.41907,3.082670.758621,0.6326220.860774,0.709810.0096069,0.009574360.287317,0.271231-0.52823,-0.4353110.194116,0.2664230.570652,0.385871.24735,1.007491.96665,1.723420,011.0598,12.70113.33882,2.720430.764385,0.6501130.887377,0.7502080.00870461,0.008547690.327003,0.301027-0.50778,-0.3813830.211815,0.3195590.494949,0.2171720.845299,0.61361.94687,1.718910,010.9899,12.7023.51505,2.956660.744524,0.6193740.867854,0.6836630.00956034,0.01057670.304882,0.226231-0.551503,-0.5338390.187687,0.3138890.874346,0.403141-0.119737,-0.2513991.86034,1.665220,011.0209,12.73823.22469,2.790110.768564,0.627490.924021,0.719990.00821789,0.009679260.374381,0.288806-0.514673,-0.4730290,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,0,running
0.507952,0.4410280.606061,0.4484850.419001,-0.19331.41726,1.487570,07.92727,9.672731.44926,2.135320.46712,0.520610.54854,0.6437380.0114518,0.009397160.240453,0.30447-0.586859,-0.5607090.511555,0.4404720.653595,0.516340.368119,-0.171591.29997,1.490920,07.93464,9.65361.25063,2.095690.455169,0.5215120.529858,0.6467740.0111798,0.009115910.253989,0.320459-0.689371,-0.6670910.532007,0.4782260.39759,0.1385541.11715,0.9728121.41127,1.66530,07.91566,9.608431.66759,2.635830.45655,0.5379310.47264,0.5743370.0127816,0.01204790.150773,0.170144-0.802707,-0.6632290.503753,0.4416810.369427,0.4777070.971704,1.150211.45065,1.763110,07.87261,9.611471.52517,2.161140.4815,0.5346620.552746,0.6551220.0107407,0.009299230.253652,0.311058-0.476634,-0.4348610,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,01,10,00,01,10,012,140,0-4.34882e-06,-4.34882e-06-4.34882e-06,-4.34882e-060.0153809,0.0153809-4.34882e-06,-4.34882e-06-0,-01,10,00,01,10,012,140,0-4.34882e-06,-4.34882e-06-4.34882e-06,-4.34882e-060.0153809,0.0153809-4.34882e-06,-4.34882e-06-0,-01,10,00,01,10,012,140,0-4.34882e-06,-4.34882e-06-4.34882e-06,-4.34882e-060.0153809,0.0153809-4.34882e-06,-4.34882e-06-0,-01,10,00,01,10,012,140,0-4.34882e-06,-4.34882e-06-4.34882e-06,-4.34882e-060.0153809,0.0153809-4.34882e-06,-4.34882e-06-0,-00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,0,running
0,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00.333333,0.2839513,1.55556-0.999986,3.142813,2.555560,07,11.55566,4.913580.477108,0.5692490.477108,0.5692490.00843642,0.005350.276426,0.460711-0.636993,-0.806850.36,0.363.6,1.8-1.22221,3.638843.16,2.440,06.4,12.25.04,3.360.458133,0.4581330.458133,0.4581330.00788086,0.005380860.292277,0.458133-0.673518,-0.868570.53125,0.468750,00.999986,0.9999833.10938,2.359380,06.25,12.258.4375,5.43750.287305,0.3909630.287305,0.3909630.0153809,0.0153809-4.34882e-06,-4.34882e-06-0.999996,-0.9999160.34375,0.281252.25,1.251.35554,-1.94253.10938,2.359380,07,11.56.75,5.50.469978,0.5736370.469978,0.5736370.00952148,0.005615230.24421,0.451532-0.557213,-0.979574,running
0,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00.41716,0.3402370.538462,0.6923080.0528221,2.610151.81213,1.812130,04.23077,13.15382.17752,2.023670.517537,0.5400240.517537,0.6038120.0102496,0.007475910.268805,0.37581-0.535856,-0.293870.34375,0.3611111.125,1-0.810327,3.433321.80556,1.873260,04.125,12.58331.10938,1.326390.448502,0.505760.52428,0.5464590.00566949,0.006971570.448502,0.399179-0.464653,-0.4117560.357907,0.3555290.689655,0.655172-0.182619,3.056661.67063,1.670630,04,12.9311.37931,1.481570.499549,0.5239270.578803,0.5866390.00713175,0.007540490.384765,0.371234-0.218439,-0.2685840.3632,0.3920.6,0.520.558067,0.9999741.6336,1.58560,04.2,13.161.84,1.920.471299,0.5043050.578416,0.5868360.00748086,0.008580860.36658,0.330254-0.224732,-0.2193190.843331,0.716460.177489,0.2467531.10357,0.08670561.25067,1.274920,09.85714,9.770560.538033,0.678960.172187,0.2826190.190768,0.320390.0132257,0.01205560.129029,0.190083-0.576678,-0.2347570.865534,0.7271810.158879,0.2850470.863436,-0.8523341.20537,1.186680,09.88785,9.808410.426675,0.4539480.136634,0.2628030.166968,0.3082970.013318,0.01169950.12935,0.206558-0.551778,-0.1338850.891231,0.7526280.021645,0.1515150.681975,-0.2741641.19059,1.173270,09.85714,9.822510.745826,0.7087570.123528,0.2462070.135531,0.2819040.0151121,0.01321170.0241949,0.134886-0.926759,-0.5118590.875343,0.7218360.171296,0.282407-1.74754,-0.3817931.08256,1.117260,09.89352,9.800930.400699,0.4649990.13564,0.2665870.153038,0.311770.0135932,0.01172980.112899,0.205206-0.842785,-0.470217,running
0,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00.515111,0.2097881.05263,0.2414860.984739,0.2427592.42162,2.189750,02.56966,10.6136.36199,4.44990.430412,0.7499450.452617,0.8037590.0126797,0.01073450.172692,0.230915-0.719371,-0.6125570.456726,0.1988772.47712,0.2810460.514483,0.353242.48756,2.21270,02.7451,10.77125.281,4.404420.477803,0.7637230.530427,0.8409140.0102513,0.01001730.281133,0.256099-0.407016,-0.5499380.458933,0.228022.57764,0.1645960.43061,1.03083.26353,2.209180,02.78261,10.48146.50473,4.582630.482192,0.7209660.531984,0.7744420.0108246,0.01165710.246877,0.187967-0.362432,-0.6656920.46705,0.1899332.72638,0.3159610.198024,1.648043.35981,2.166080,02.79153,10.62874.97068,4.383260.468421,0.7730130.518564,0.8470150.0105419,0.009698110.26872,0.271136-0.298903,-0.564271,10,00,01,10,010,100,0-4.34882e-06,-4.34882e-06-4.34882e-06,-4.34882e-060.0153809,0.0153809-4.34882e-06,-4.34882e-06-0,-01,10,00,01,10,010,100,0-4.34882e-06,-4.34882e-06-4.34882e-06,-4.34882e-060.0153809,0.0153809-4.34882e-06,-4.34882e-06-0,-01,10,00,01,10,010,100,0-4.34882e-06,-4.34882e-06-4.34882e-06,-4.34882e-060.0153809,0.0153809-4.34882e-06,-4.34882e-06-0,-01,10,00,01,10,010,100,0-4.34882e-06,-4.34882e-06-4.34882e-06,-4.34882e-060.0153809,0.0153809-4.34882e-06,-4.34882e-06-0,-0,running
0.286694,0.3223590.481481,0.2962963.99984,-2.749911.22222,1.246910,08.92593,8.888890.513032,0.6913580.454503,0.4719150.567458,0.5203940.00757908,0.008865080.300723,0.263909-0.229484,-0.3278560.302083,0.3159720.458333,0.2916674.83172,-2.59991.2066,1.243060,08.875,8.958330.526042,0.7065970.456244,0.474840.550618,0.5267850.00762261,0.00892470.299512,0.262148-0.328308,-0.3172590.466837,0.4362250.0357143,0.07142861.43071,0.856381.24872,1.248720,08.96429,8.928570.96301,0.9234690.356893,0.3900730.356893,0.411570.0143046,0.01330820.0669057,0.111743-0.81741,-0.6276980.2768,0.32160.44,0.28-2.73364,3.430411.2464,1.23040,08.92,8.920.5536,0.71360.463969,0.4723110.575934,0.5221780.00768086,0.009080860.297887,0.257508-0.136917,-0.3359430.641441,0.5453860.214035,0.1859651.21657,0.3610261.43738,1.345950,09.5193,9.842111.34436,0.9610340.342672,0.401490.392994,0.4572170.011694,0.0114750.199895,0.19885-0.405327,-0.4469680.635912,0.5355280.185185,0.1629631.00955,0.6192911.38657,1.321060,09.53333,9.814811.30074,0.9582990.348093,0.4140690.396001,0.4651960.0117265,0.01157080.1902,0.189046-0.389521,-0.4260050.62893,0.5780530.211806,0.1250.411822,1.127861.36602,1.298610,09.49653,9.854171.38888,1.14540.363386,0.3649610.405166,0.4177680.0120808,0.01323820.179609,0.130771-0.466406,-0.6779530.626919,0.5276010.286765,0.283088-0.548031,1.293521.28974,1.21290,09.52941,9.819851.21237,0.8682820.352738,0.4074280.405497,0.4783440.0112529,0.01087020.226181,0.235372-0.461813,-0.500070.139012,0.3215953.19608,0.3193280.844555,0.3355439.19942,1.51010,06.5014,9.3333329.1215,1.746030.876045,0.613530.991201,0.7119440.00596116,0.008735060.533428,0.278319-0.622656,-0.3401550.117941,0.3192645.55917,0.3579880.661716,0.7867829.4661,1.513460,07.10355,9.3520726.8262,1.583150.946039,0.6034011.08028,0.7095630.00496046,0.008247830.610167,0.288339-0.503791,-0.3078740.134111,0.3705244.42192,0.2657530.690418,1.200169.43396,1.533730,07.05205,9.3780828.3586,1.741990.931088,0.5982751.0169,0.6762150.00899387,0.01009380.397151,0.248738-0.585407,-0.4057950.112374,0.3021045.85924,0.4310850.560816,1.396829.21312,1.524640,07.23754,9.3519126.6065,1.524260.954652,0.6097251.09996,0.7353370.00473209,0.007796050.626872,0.316939-0.474038,-0.2626990.612247,0.8330480.033557,0.01342281.36511,0.9126011.20216,1.076850,010.1208,9.832210.810909,0.2939960.34239,0.148490.346426,0.1525260.0143674,0.0149670.063788,0.0309111-0.815514,-0.7809130.540388,0.8297810.140351,0.05263160.0842579,-3.61051.16859,1.040330,010.1754,9.870180.656941,0.1901630.413064,0.1595990.445537,0.1651930.0116105,0.01382270.176141,0.0895394-0.450232,-0.6362830.576018,0.8466190.114379,0.0424837-0.419061,-3.510091.16811,1.037680,010.1667,9.879090.635621,0.1847260.386485,0.1474150.408828,0.1474150.0122153,0.01410960.154415,0.0763223-0.509417,-0.768140.567506,0.8350340.116608,0.0459364-0.786301,-3.524891.17803,1.04060,010.159,9.869260.656694,0.1984540.394352,0.1562630.414861,0.1562630.0121618,0.01401130.156386,0.0809315-0.512966,-0.764392,running
0.422901,0.5060190.362007,0.1648750.889527,0.9280941.35698,1.199510,07.23656,9.584230.997803,0.5798230.420282,0.3916010.529475,0.4392160.0110391,0.0110780.236108,0.19441-0.419778,-0.2518030.429462,0.4969990.366412,0.1755720.784774,1.496441.33698,1.199870,07.26718,9.564890.943884,0.5664010.411752,0.3908360.525368,0.4397380.0109777,0.01085750.238697,0.20177-0.400355,-0.2369320.492185,0.5703120.111511,0.06834530.704617,1.319081.31665,1.19160,07.26259,9.564751.19364,0.6990450.401443,0.3446380.440832,0.3630590.0133668,0.0133910.123549,0.108277-0.677778,-0.6005030.410841,0.4845330.390152,0.19697-0.163748,0.5132841.30921,1.179010,07.23864,9.560610.946841,0.5645090.423844,0.3924640.532011,0.4547860.0106545,0.01063570.252172,0.216387-0.446325,-0.2443721,10,00,01,10,010,100,0-4.34882e-06,-4.34882e-06-4.34882e-06,-4.34882e-060.0153809,0.0153809-4.34882e-06,-4.34882e-06-0,-01,10,00,01,10,010,100,0-4.34882e-06,-4.34882e-06-4.34882e-06,-4.34882e-060.0153809,0.0153809-4.34882e-06,-4.34882e-06-0,-01,10,00.97983,0.979831,10,010,109.09495e-13,9.09495e-13-4.29705e-06,-4.29705e-06-4.29705e-06,-4.29705e-060.0153809,0.0153809-4.29705e-06,-4.29705e-06-0,-01,10,00,01,10,010,100,0-4.34882e-06,-4.34882e-06-4.34882e-06,-4.34882e-060.0153809,0.0153809-4.34882e-06,-4.34882e-06-0,-00.276528,0.3125810.481328,0.1950210.774783,1.082243.19256,2.311480,09.72614,9.904567.27646,5.414130.735326,0.7472630.775806,0.7920010.0116689,0.01117390.216538,0.208164-0.697143,-0.6863980.25673,0.2610170.453704,0.4120370.542347,1.139933.1851,2.42250,09.76852,9.800937.39189,5.390930.766509,0.7973370.823843,0.8868450.0103494,0.008224090.274876,0.316354-0.61919,-0.540740.264647,0.2852060.553279,0.2459020.623387,0.9999853.05677,2.51980,09.84836,9.860657.84095,5.554350.751167,0.7765070.779012,0.8326140.011663,0.01013880.198695,0.242936-0.756952,-0.621830.265857,0.3021230.817778,0.2488890.630122,0.864522.6222,2.607620,09.86667,9.955566.88,5.384690.750521,0.75280.790999,0.7991990.0105309,0.01087590.267765,0.2292-0.741289,-0.6580990.785712,0.2113470.0901163,0.4389540.507249,-0.2854821.0649,1.452270,010.1424,11.99710.174478,1.380810.183016,0.6407020.210119,0.7845780.0128185,0.007903480.131499,0.324623-0.117415,-0.2047590.803484,0.2176530.097561,0.4451224.04348,0.2999291.03806,1.426790,010.1159,11.99390.120724,1.323130.161018,0.6292590.187329,0.7794080.0126295,0.0078690.138831,0.326678-0.112404,-0.1963410.830751,0.2577240.058309,0.2740534.06697,1.310031.04182,1.441930,010.1224,11.98250.171595,1.544880.157286,0.6187760.169954,0.7118320.013665,0.009613170.0965303,0.259086-0.421249,-0.3743060.802729,0.2200810.0978593,0.4220183.1638,2.048841.04098,1.422750,010.1162,11.98170.121052,1.339110.161361,0.6330.188704,0.7587350.012622,0.00787530.139119,0.315325-0.0791864,-0.252706,running
